_id,recipe_text,category
68e52e7ec8f296d70cd8b28c,Бавно сготвен свински джолан със зеленчуци в гювеч свински джолан печурка манатарка лук морков червена чушка праз лук магданоз чесън дафинов лист червено вино картоф домат сол черен пипер червен пипер черен пипер олио свинска мас,
68d543d51adf687315c6cd21,пилешки дробчета по селски пилешки дробчета лук чушки домати магданоз масло олио солна вкус черен пиперна вкус,
68d543a51adf687315c6c9d4,вегетариански бургер червен бобот консерва картофи лук яйца люти чушки галета магданоз чубрица кимион зехтин питки солна вкус черен пиперна вкус лютеницаза мазане,
68d6c5ecc55ae9b87e6e516a,ягодова торта с желе от бъз блатове за торта желе от бъз ягоди прясно мляко ягодов крем кокосови стърготини заквасена сметана етиртритол желатин ягоди хранителна боя захарни конфети мента,
68d6c5d9c55ae9b87e6e21a2,кренвирши с кашкавал в тортила кренвириши тортила кашкавал белтък олио,
68d543b71adf687315c6cb17,рецепта за ориз пилаф с фиде по турски оризбалдо фиде зеленчуков бульон масло,
68d543b01adf687315c6caa3,макарони на фурна с телешка кайма (пастицио) телешка кайма макарони кашкавал чедър яйца лук стерилизирани домати на кубчетамалка доматено пюре галета маслоразтопено зехтин магданоз захар канела солна вкус черен пиперна вкус прясно мляко масло брашнос връх индийско орехчепо желание солна вкус черен пиперна вкус,
68d6c5f0c55ae9b87e6e5305,челядинки в масло челядинки масло олио сол черен пипер мащерка,
68d6c5d0c55ae9b87e6e1e75,суров шоколадов фъч за 10 минути узрели банани сурово какао на прах фъстъчено или бадемово масло кокосово масло кленов сироп или агаве течна ванилия сол,
68d6c5d5c55ae9b87e6e2016,калмари с ориз и зеленчуци на тиган калмари туби ориз моркови грах царевица олио соев сос сол черен пипер лимонов сок пресни подправки,
68d3c9d39e434f308c592ad4,Козуначено руло с шоколад За козуначеното руло брашно яйца прясно мляко захар мая краве масло олио ванилии сол течен шоколад За намазване жълтъци захар филирани бадеми,
68d543d01adf687315c6ccca,картофени лодки с пармезан на скара картофи зехтин пармезанфино настърган чили сосили друг лютив сос солна вкус черен пиперна вкус,
68d6c5d3c55ae9b87e6e1f47,ванилова панакота с карамелен сос и шоколад сладкарска сметана прясно мляко захар желатин ванилова есенция захар масло сладкарска сметана шоколадови стърготини,
68d6c5efc55ae9b87e6e52b1,ефектни яйца в чушка яйца чушка сол черен пипер зехтин,
68d3c8f19e434f308c592a1b,Панирана коприва коприва яйца брашно газирана вода сол олио  кисело мляко орехи копър,
68d6c5ecc55ae9b87e6e5170,картофени кошнички с яйца на очи картофи яйца сол олио пушен бекон яйца олио сол,
68d3c9a89e434f308c592ab0,Просеник - вкусна рецепта с царевично брашно от българската национална кухня царевично брашно пълнозърнесто брашно кисело мляко хлебна сода олио яйца сирене краве масло,
68d543a11adf687315c6c998,макарони на фурна с праз макарони праз масло стерилизирани домати на кубчетапо 400 г яйца олио солна вкус черен пиперна вкус,
68d543921adf687315c6c886,картофено пюре със зехтин и чесън картофи чесън лимони зехтин сол,
68d6c5d6c55ae9b87e6e20a5,мидена яхния с картофи и рулца от раци миди рулца от раци домати лук чесън копър картофи сирене моцарела сол черен пипер риган зехтин олио,
68d3c2e79e434f308c592535,Баски чийзкейк (Чийзкейк Сан Себастиан) крема сирене сладкарска сметана захар яйца ванилии брашно сол,
68e52e7ec8f296d70cd8b073,Сандвич със скумрия и айвар скумрия краставица чери домат плоски питки айвар салата романа лимон маслиново масло сол черен пипер,
68d6c5efc55ae9b87e6e5287,пилешки рулца капрезе пилешко филе моцарела домати песто босилек сол бял пипер соев сос зехтин,
68d543c01adf687315c6cbc0,"салата с нар, ябълки и сирене „фета“ спанак рукола нар ябълкиили две по сирене фета балсамов оцет зехтин мед солна вкус",
68e52e7ec8f296d70cd8b509,Свинско филе с печурки в тесто свинско филе печурка лук краве масло шери маслиново масло жълтък високомаслено прясно зърнесто сирене многолистно тесто спанак на листа зеленчуков бульон готварска сметана сол черен пипер мащерка галета,
68d6c5d9c55ae9b87e6e21a4,сочна пица с блат от карфиол карфиол яйца брашно от лимец пармезан скир сода бикарбонат сол черен пипер доматено пюре моцарела бекон кашкавал сол риган босилек,
68d543ac1adf687315c6ca51,пържени картофи с доматен сос картофи стерилизирани домати на кубчета олио чесън магданоз брашно солна вкус черен пиперна вкус,
68e52e7ec8f296d70cd8b373,Пилешко филе със зелени подправки и със зеленчуков огретен пилешко филе от гърди горчица балсамов оцет маслиново масло салвия тиквичка патладжан лук червена чушка жълта чушка зелена чушка заквасена сметана яйце сол черен пипер микс от провансалски подправки босилек мента мащерка розмарин,
68d6c5d8c55ae9b87e6e2140,крехко и ароматно агнешко бутче агнешки бут червен пипер черен пипер сол олио джоджен бира вода,
68d543b21adf687315c6cabf,коктейл с уиски gоlden sour уиски gentleman jack кордиалкруша/ябълка лимонов сокпрясно изцеден метилгел битер кардамон,
68d6c5d7c55ae9b87e6e2103,"мъфини със спирулина кокосов йогурт мед захаросани цитрусови корички, 1/2 ч.ч. ванилова захар спирулина олио брашното бакпулвер",
68d543a01adf687315c6c987,тарт с броколи бутер тесто броколи сирене кашкавал яйца лук олио солна вкус черен пиперна вкус,
68d6c5eec55ae9b87e6e521e,пилешки жулиени kfc пилешки гърди олио брашно бакпулвер царевично нишесте червен пипер чесън на прах лук чили естрагон копър мащерка сол черен пипер брашно бакпулвер царевично нишесте къри чесън на прах червен пипер сол чили мащерка копър сусам,
68d543d31adf687315c6cd08,тутманик брашно прясна маяможе и суха водахладка олио масло сол захар яйца сирене ябълков оцет кисело мляко,
68d543cc1adf687315c6cc88,вкусна рецепта с остатъци: печени ябълки ябълки орехинатрошени мед ром канела,
68d543c61adf687315c6cc2c,миди с ориз по гръцки миди оризс дълги зърна лук зелен лук копър зехтин лимони солна вкус черен пиперна вкус чилина вкус,
68d6c5d0c55ae9b87e6e1e2b,макаронена салата цезар с пиле макарони фузили пилешко филе айсберг салата чери домати крутони пармезан зехтин сол и черен пипер майонеза кисело мляко лимонов сок дижонска горчица чесън аншоа (по желание),
68d6c5f1c55ae9b87e6e5377,бързо топло предястие с червени чушки чушки сирене яйца черен пипер зехтин,
68d543d61adf687315c6cd39,пържени пълнени филийки с шунка и топено сирене хлябтостерен шунка топено сирене за тостили кашкавал яйца прясно мляко олио,
68d6c5efc55ae9b87e6e5280,питки джоб вода мая захар сол олио брашно,
68d3c8f29e434f308c592a20,Постна баница с коприва и булгур точени кори коприва булгур пресен лук пресен чесън джоджен олио,
68d543a01adf687315c6c981,суши с пушена сьомга и ориз крина ориз за суши крина вода пушена сьомга крема сирене моркови краставици кори нори балсамов оцетбял пудра захар сол,
68d6c5edc55ae9b87e6e51e4,крем супа с моркови и сметана моркови картофи лук готварска сметана сол,
68d6c5d9c55ae9b87e6e21ae,постна грах яхния с морков и чушка консервиран грах консервирани домати моркови лук чушки олио копър червен пипер брашно сол,
68d6c5d3c55ae9b87e6e1f57,"брускети с авокадо, риба тон и яйце пълнозърнест хляб узряло авокадо консерва риба тон в зехтин твърдо сварени яйца лимонов сок сол черен пипер на вкус пресен босилек зехтин",
68d6c5f1c55ae9b87e6e536f,най-вкусната мусака с въздушна заливка телешки кайма зелени чушки червени чушки лук магданоз домати чесън чили черен пипер вода сол червен пипер картофи олио масло брашно кисело мляко яйца сол черен пипер индийско орехче,
68d6c5d0c55ae9b87e6e1e19,"хамсия с ориз по турски хамсия (прясна, почистена) ориз (балдо) лук кедрови ядки стафиди масло зехтин вода или рибен бульон сол черен пипер канела копър лимон",
68e52e7ec8f296d70cd8b075,Рататуй домат тиквички (зелени и жълти) патладжан маслиново масло сол черен пипер лук маслиново масло чесън печена чушка сол черен пипер розмарин,
68d543ce1adf687315c6ccac,медени люти чушлета люти чушки моркови магданоз копър чесън мед олиоили зехтин ябълков оцет солна вкус,
68e52e7ec8f296d70cd8b379,Салата с червен боб и авокадо червен боб царевица пресен лук чери домат авокадо лайм люта чушка маслиново масло кленов сироп сол кориандър,
68d6c5d9c55ae9b87e6e2199,арабски кускус със зеленчуци лук замразени зеленчуци зехтин сол рас ел ханут кускус куркума,
68e52e7ec8f296d70cd8b137,"Скумрия плакия с червена чушка, патладжан, чесън и пресен магданоз скумрия патладжан червена чушка лук чесън магданоз сол черен пипер домат олио пушен червен пипер",
68d6c5d5c55ae9b87e6e2036,"бананов хляб с орехи, канела и куркума банани яйца овесени ядки орехи краве масло фурми канела куркума бакпулвер щипка сол",
68e52e7ec8f296d70cd8b21d,Пролетна крем супа с пушени свински гърди лапад спанак аспержи свински гърди телешки кости дафинов лист краве масло прясно мляко яйце сол черен пипер кимион червен пипер,
68e52e7ec8f296d70cd8b4d4,"Свинско печено в глинен съд, поднесено с дробица свински котлет предна четвъртина от малко прасенце задна четвъртина от малко прасенце свински дреболии лук лук картоф печурка морков домат целина чесън магданоз краве масло олио дафинов лист бахар кимион мащерка сол черен пипер",
68d6c5ecc55ae9b87e6e514b,пълнени тиквички в доматен сос тиквички ориз кайма копър сол олио домати чесън магданоз,
68d543b31adf687315c6cad8,салата от печени чушки с орехи червени чушки орехи кисело мляко чесън олиоили зехтин копърпо желание солна вкус,
68d6c5d8c55ae9b87e6e2139,бутер киш със сирене и зелении бутертесто кисело мляко яйца сирене моцарела пресен лук пресен чесън маслини магданоз копър риган сол черен пипер,
68e52e7ec8f296d70cd8b4c0,Пастет за сандвич с пъстърва пушена пъстърва репичка пресен лук високомаслено прясно зърнесто сирене заквасена сметана хрян сол,
68d6c5efc55ae9b87e6e5289,закуска с мляко и ядки извара кисело мляко овесени ядки мед ядки,
68d543941adf687315c6c8a9,богата плодова салата череши ягоди малини пресни боровинки праскови мед лимони лайм морска сол пресен босилек прясна мента,
68d543d51adf687315c6cd27,пикантна пилешка яхния пилешко филе лук чушки картофи домати люти чушки брашно червен пипер дафинов лист чубрица олио магданоз черен пиперна вкус солна вкус,
68d6c5d4c55ae9b87e6e1fe6,ретро бирени сладки олио брашно сода бикарбонат ванилова захар захар вода ванилова захар,
68d543931adf687315c6c89b,"смути от диня, банан и ягоди кисело мляко диня ягоди банани мед прясна мента",
68d6c5d2c55ae9b87e6e1f31,тофу с тиквички и зелен лук тиквички сирене тофу пресен зелен лук пресен чесън краве масло джинджифил копър сусам гъбен бульон червен пипер черен пипер,
68d543c31adf687315c6cbf1,салата с розови домати и моцарела розови домати моцарела пресен босилек зехтин черен пиперна вкус солна вкус,
68d543db1adf687315c6cd88,кюфтета от тиквички със сирене тиквички сирене яйца зелен лук магданоз копър брашно олио,
68e52e7ec8f296d70cd8b520,Овчи кашкавал в гърне кашкавал от овче мляко червена чушка домат лук чесън краве масло магданоз сол черен пипер,
68d6c5efc55ae9b87e6e52bd,козунак с лимонова кора и плънка яйца захар прясно мляко мая масло ванилия лимонова кора брашно жълтъци шоколад,
68e52e7ec8f296d70cd8b1dd,Маринована свинска плешка с пюре от брюкселско зеле свинска плешка брюкселско зеле заквасена сметана краве масло портокал лимон чесън магданоз десертно вино зеленчуков бульон резене/фенел олио готварска сметана сол черен пипер,
68d543bd1adf687315c6cb88,рецепта за бургаска мусака с пилешко пилешки бутчета пушено сиренетопено кашкавал картофи зеленчуков бульонпо желание чубрица солна вкус черен пиперна вкус,
68d3c2939e434f308c5924ee,Тиквички по гръцки тиквички бяло брашно олио царевично брашно кисело мляко чесън копър,
68d6c5d6c55ae9b87e6e209c,макаронена салата със сьомга макарони сьомга краставици пармезан заквасена сметана майонеза горчица копър лимонов сок черен пипер сол,
68d6c5ebc55ae9b87e6e512c,чушки с вегетарианска плънка чушки яйца сирене кашкавал домати зехтин сол черен пипер магданоз,
68d5439a1adf687315c6c91d,печени картофи с пресни гъби и кашкавал пресни картофи гъби кашкавал тиквички копър чесън олио риган солна вкус черен пиперна вкус,
68d543c01adf687315c6cbc2,мерджемек – супа от пасирана леща червена леща моркови картофи лук масло олио доматено пюре червен пипер джоджен солна вкус черен пиперна вкус,
68d6c5ecc55ae9b87e6e516d,чеснови хлебчета с кашкавал и пресни подправки брашно вода мая сол захар масло чесън магданоз босилек риган кашкавал,
68e52e7ec8f296d70cd8b281,Пюре от леща с чипс от моркови леща лук чесън мащерка розмарин морков маслиново масло сол черен пипер,
68d6c5ebc55ae9b87e6e5133,гъби с ориз и домати печурки лук ориз домати червен пипер джоджен чубрица магданоз сол олио гъбен бульон,
68d543b71adf687315c6cb10,ябълкови сладки с пресен домашен мармалад ябълки захар орехи канела брашно пудра захар маслоили маргарин кисело мляко жълтък сода бикарбонат ванилия лимони,
68e66868b0d6af1854ef7a2b,test test test test,
68d6c5d4c55ae9b87e6e1fc1,лятно шоколадово брауни с малини натурален шоколад масло яйца брашно захар бакпулвер какао малини,
68e52e7ec8f296d70cd8b125,Еклерова торта вода прясно мляко масло сол захар брашно яйце прясно мляко жълтък нишесте брашно захар ванилия сол масло шоколад сладкарска сметана,
68d6c5d5c55ae9b87e6e203f,карфиол на пара с чесново масло карфиол масло чесън лимонов сок сол черен ипер пресен магданоз,
68d543921adf687315c6c889,пълнени тиквички с нахут тиквички лук червени чушки нахутотцеден доматено пюре чесън магданоз оцет сос уорчестър захар червен пипер кимион олио солна вкус черен пиперна вкус,
68d6c5d7c55ae9b87e6e20f9,детокс свежа портокалова напитка с шафран портокали студена вода натурален мед шафран сок от лимон джинджифил лед,
68d6c5f1c55ae9b87e6e533a,печени картофени топки със сирене чедър картофи зелен лук чесън на прах чили чедър яйца брашно сол черен пипер галета пушен червен пипер масло домати сол чесън черен пипер индийско орехче кимион бахар мащерка босилек дафинов лист карамфил захар зехтин,
68d6c5ecc55ae9b87e6e5150,пилешки бутчета със сметана пилешки бутчета печурки царевица течна сметана черен пипер сол олио,
68d6c5d7c55ae9b87e6e210f,домашен крем за бисквитена торта прясно мляко захар яйца брашно ванилова захар сол краве масло,
68d3c5269e434f308c592708,Конфитюр от кайсии кайсии захар лимонов сок ванилия,
68d5438d1adf687315c6c832,крекери от нахут сварен нахут ленено семесмляно зехтин червен пипер чесън на прах сода бикарбонат солна вкус черен пиперна вкус,
68e52e7ec8f296d70cd8b42a,Хлебна салата със скумрия хляб филе от скумрия червен лук домат краставица босилек балсамов оцет мед сол черен пипер маслиново масло,
68e52e7ec8f296d70cd8b158,Коледна паста паста песто пармиджано чери домат грах маслиново масло сол черен пипер,
68e52e7ec8f296d70cd8b15d,"Запеканка с пилешко, спанак и сметана пилешкo бутче спанак печурка пресен чесън морков домат лук сметана за готвене яйце чедър олио масло сол черен пипер мащерка пушен червен пипер",
68d6c5d6c55ae9b87e6e20ae,"чийзкейк с ягоди, рикота и маскарпоне сирене маскарпоне сирене рикота обикновени бисквити масло яйца захар ягоди сирене рикота сладкарска сметана пудра захар ягоди",
68d6c5efc55ae9b87e6e527c,хапки с филаделфия картофи моркови яйца кашкавал магданоз сол крема сирене чесън копър чери домати лук,
68e52e7ec8f296d70cd8b39a,Мъфини с карамел и ябълки меки карамелени бонбони със сметана брашно бакпулвер овесени ядки кафява захар сол краве масло ябълка яйце заквасена сметана сърцевината на ½ на ванилова пръчка мазнина,
68d6c5d6c55ae9b87e6e2070,бисквитена торта с кайсии бисквити прясно мляко кайсии захар ванилова захар лимонов сок желатин прясно мляко захар нишесте ванилия масло заквасена сметана,
68d6c5f0c55ae9b87e6e52d9,равиоли от спанак и сирене в чеснов сос спанак сирене черен пипер зехтин чесън риган яйца брашно семола,
68d6c5d6c55ae9b87e6e2083,бързи принцеси с мляко и топено сирене хляб яйца прясно мляко топено сирене кашкавал сирене фета чубрица черен пипер масло,
68d6c5eec55ae9b87e6e5259,енсаймада майорка (ensaimada de mallorca) брашно яйца свинска мас захар мая прясно мляко пудра захар,
68e52e7ec8f296d70cd8b1ab,Оризов пудинг без лактоза ориз мляко без лактоза масло канела ванилия боровинка,
68e52e7ec8f296d70cd8b08a,Киш от тортилa червен лук пушено тофу червена чушка жълта чушка олио бял боб от консерва тофу брашно от нахут къри зеленчукова тортила замразен грах черен пипер сол,
68d543a91adf687315c6ca28,"триъгълни банички с кори за баница bella, лук и сирене кори за баница bella сирене яйца лук червен пипер чубрица копър магданоз олио",
68e52e7ec8f296d70cd8b061,Крем супа с крутони от цвекло целина тиква морков кокосово мляко лук чесън зеленчуков бульон масло маслиново масло сол черен пипер мащерка розмарин цвекло маслиново масло сол пресен лук кориандър сметана лимон,
68d6c5d9c55ae9b87e6e2192,бърза туршия от репички репички копър чесън сол захар ябълков оцет вода,
68d3c5119e434f308c5926f6,Ягодов чийзкейк За блата обикновени бисквити краве масло За крема крем сирене захар яйца ванилии ягоди нишесте За заливката захар нишесте лимонов сок ванилии вода ягоди,
68d6c5d9c55ae9b87e6e217f,бисквитена торта с два вида шоколад бисквити закуска бисквити закуска прясно мляко прясно мляко яйца брашно ванилова захар какао на прах захар млечен шоколад черен шоколад,
68e52e7ec8f296d70cd8b4d2,Стара банска капама в глинен гювеч кисело зеле ориз червено цвекло сланина телешко месо за готвене свински ребра свинско месо за готвене пилешкo бутче суджук кървавица кимион копър дафинов лист черен пипер чесън бяло вино,
68d6c5ebc55ae9b87e6e5144,люти чушки с карфиол и моркови чушки карфиол моркови чесън магданоз олио оцет сол аспирин,
68d6c5d5c55ae9b87e6e2021,ризото с кладница и пармезан ориз аброрио гъби кладница червен лук чесън домашен зеленчуков бульон пармезан олио сол сушен босилек бяло вино,
68e52e7ec8f296d70cd8b4de,"Гювече със сирене, домати, чушки и препечен хляб с масло домат яйце краве сирене зелена чушка хляб маслиново масло краве масло чубрица сол черен пипер",
68d543941adf687315c6c8a5,"салата с червен боб, чери домати и авокадо червен боб чери домати спанак сирене манго авокадо червен лук краставици репички зехтин лайм люти чушки чесън пресен босилек прясна мента мед ябълков оцет солна вкус",
68e52e7ec8f296d70cd8b4c8,Пълнен алабаш алабаш ориз червена чушка пресен лук магданоз сирене гауда краве масло сол черен пипер червен пипер,
68d6c5ecc55ae9b87e6e5173,царевичен кекс с маслини и сирене яйца кисело мляко сода за хляб олио пшеничено брашно царевично брашно сирене маслини песто тиквено семе,
68d6c5ecc55ae9b87e6e5187,пълнени пилешки крилца пилешки крилца кашкавал бекон мариновани гъби кисели краставички сол олио черен пипер брашно яйца галета,
68d6c5cfc55ae9b87e6e1dd5,бърз солен кекс за закуска яйца кренвирш кисело мляко сода бикарбонат сирене брашно олио,
68e52e7ec8f296d70cd8b2f1,Пилешко филе с лют шоколадов сос и плънка от портокал пилешко филе соев сос портокал лимон бял пипер кокосово масло царевично брашно ядки шоколад краве масло сок от портокал червен пипер,
68d543a31adf687315c6c9bd,паниран праз праз яйца брашно галета олио солна вкус,
68e52e7ec8f296d70cd8b24f,Агнешки котлети със салвия и балканско ризото агнешки котлет с ребра лук салвия ориз телешки бульон бяло вино чери домат печурка чесън краве масло олио сол черен пипер,
68d543a81adf687315c6ca0c,патладжан с доматен сос патладжан стерилизирани домати на кубчета олио чесън захар магданоз солна вкус черен пиперна вкус,
68d6c5d6c55ae9b87e6e20b0,бърза туршия с червен лук и люти чушки червен лук люти чушки винен оцет вода чесън захар сол черен пипер дафинов лист,
68d6c5d8c55ae9b87e6e215f,пролетна супа със спанак и ориз спанак ориз вода кромид лук моркови олио домати червен пипер сол черен пипер домати консерва захар чубрица джоджен кисело мляко лют пипер,
68d5438e1adf687315c6c83d,омлет с тиквички яйца тиквички кашкавал прясно мляко олио солна вкус черен пиперна вкус чилина вкус чубрицана вкус,
68d543b41adf687315c6cae4,"бърз пай с бутер тесто и спанак бутер тесто спанакили микс от спанак, лапад и киселец сирене яйца кисело мляко брашно олио масло чесън черен пиперна вкус солна вкус",
68d6c5cfc55ae9b87e6e1e12,домашни тиквени курабии пюре от тиква масло захар яйца ванилия брашно бакпулвер канела джинджифил на прах щипка сол пудра захар,
68e52e7ec8f296d70cd8b312,Филе от пъстърва с билкова коричка и зелена салата пъстърва хляб магданоз босилек мащерка розмарин маслиново масло сол зелена салата авокадо репичка краставица чери домат маслиново масло лимонов сок сол черен пипер,
68d543aa1adf687315c6ca38,лесен козунак с кисело мляко брашно+ за доомесване яйца суха мая7 грама захар кисело мляко масло прясно мляко+ 1 супена лъжица портокалова кора ванилов екстракт олио сол,
68d6c5d9c55ae9b87e6e21c3,зелено протеиново смути кварк банани бял боб спанак прясно мляко мед,
68d6c5ecc55ae9b87e6e5160,пилешко с гъби в омлет пилешки бутчета печурки пресен лук сирене кашкавал черен пипер сол олио яйца сол олио,
68d543a01adf687315c6c979,картофи с тиквички и сирене на тиган картофи лукмалка тиквички яйца чесън сирене прясно мляко олио копър солна вкус черен пиперна вкус,
68e52e7ec8f296d70cd8b42f,Шведски кюфтенца в сметанов сос кайма смес лук краве масло картоф жълтък олио брашно телешки бульон готварска сметана червенa боровинкa сол черен пипер,
68d6c5d9c55ae9b87e6e21bd,сладкиш с козунак и маскарпоне козунак захар вода канела прясно мляко ванилия яйца захар брашно желатин маскарпоне какао,
68d543ac1adf687315c6ca5e,ягодова торта с бишкоти бишкоти прясно мляко ягоди заквасена сметана маскарпоне сладкарска сметана захар ванилия,
68d6c5d2c55ae9b87e6e1ef7,пилешка кавърма в саче пилешко филе или бутчета без кост червени чушки домати люта чушка лук чесън зехтин или олио червен пипер риган черен пипер сол магданоз,
68e52e7ec8f296d70cd8b0e5,Вегански бургер в хлебче от батат и сос от цвекло и чушка вегански бургер сладък картоф суха мая морска сол кафява захар ленено семе брашно от спелта сусам маслиново масло лешник червено цвекло червена чушка мента лимон сол черен пипер зелена салата чери домат лимон маслиново масло семена от нар,
68d5438d1adf687315c6c82b,моркови на тиган с млечен сос моркови масло олио сладко солна вкус кисело мляко мед чили чесън лимони копър солна вкус черен пиперна вкус,
68e52e7ec8f296d70cd8b2dc,Коктейл от червена боровинка и малина сок от червени боровинки белтък малина джин пудра захар сок от лайм лед,
68d6c5efc55ae9b87e6e529d,шарени рошльовци кайма манатарки кашкавал яйце сол черен пипер чубрица чушка маслини яйца зеленчуци,
68d6c5eec55ae9b87e6e5232,пуешки гърди с корнфлейкс пуешки гърди брашно корнфлейкс сол яйца черен пипер къри чесън на прах лук на прах червен пипер,
68d6c5eec55ae9b87e6e5256,тесто за мекици в хлебопекарна яйца кисело мляко прясно мляко сода бикарбонат сол захар жива мая брашно олио,
68d543d21adf687315c6ccf5,смути „зелена енергия“ бананиузрели маруля ечемичени стръковена прах афасиньо вода,
68d543d11adf687315c6ccdc,мусака от карфиол кайма смес карфиол кашкавал лук чесън домати яйца кисело млякос връх олио магданоз копър солна вкус черен пиперна вкус,
68d543dc1adf687315c6cd9e,червена салата цвеклочервено ряпабяла целина морков ябълка яйца лимонисок от лимон горчица зехтин,
68e52e7ec8f296d70cd8b38a,Хляб с мая с марципанова и шоколадова плънка прясно мляко краве масло прясна мая захар сол брашно яйце марципан готварска сметана натурален шоколад лешник бадемови пръчици течен шоколад брашно мазнина жълтък алуминиево фолио,
68d6c5d2c55ae9b87e6e1efb,шахи панир настъргани домати лук чесън прах от семена от кориандър кимион на прах червен пипер куркума сол и черен пипер на вкус сирене ф вода сметана пресен кориандър доматен сос,
68e52e7ec8f296d70cd8b25f,Пудинг с чиа и смути от киви и авокадо чиа кокосова напитка банан лайм мед филиран бадем киви авокадо мента лайм мед кисело мляко овесени трици шот с джинджифил и целина,
68d543d81adf687315c6cd56,крем супа от тиквички тиквички картофи зеленчуков бульон готварска сметана масло копър,
68e52e7ec8f296d70cd8b3ea,Пуешки рулца със зеленчуци и ориз пуешки шницели свежо сирене с билки лук олио замразени моркови замразен грах пилешки бульон соев сос сгъстител за светъл сос сол черен пипер,
68e52e7ec8f296d70cd8b187,Гъбена чорба манатарка печурка праз лук картоф червена чушка целина лук морков домат магданоз краве масло зеленчуков бульон олио сол черен пипер,
68d6c5d8c55ae9b87e6e215a,бисквитени бонбони само с 5 съставки бисквити орехи кокосови стърготини какао кондензирано мляко,
68d3c57e9e434f308c59274f,Шарена туршия с варена саламура камби моркови карфиол чесън целина вода захар оцет черен пипер бахар дафинов лист морска сол,
68d6c5d5c55ae9b87e6e202d,фетучини с телешко и домати фетучини телешко бонфиле домати лук чесън зехтин сол черен пипер пресен босилек пармезан,
68d6c5d0c55ae9b87e6e1e30,цветна салата с боб и пиле маруля сварен боб червен лук пилешки гърди люти чушлета чери домати печена царевица пресен кориандър зехтин авокадо сол и черен пипер на вкус лимонов сок,
68d3c8ba9e434f308c5929f1,Мъфини с плодове яйца брашно олио прясно мляко захар ванилии бакпулвер праскови,
68d543a01adf687315c6c97c,"суров бананов тарт с кокосова захар пасифлора бадемиили лешници, сурови фурми кокосово масло кокосови стърготини кокосова захар пасифлора банани какао чиа семена",
68e52e7ec8f296d70cd8b067,Пилешки крилца със сос от синьо сирене пилешки крила барбекю сос синьо сирене майонеза заквасена сметана сол черен пипер,
68d543af1adf687315c6ca85,хрупкава млечна баница кори за баница яйца прясно мляко захар масло канела ванилия пудра захарпо желание,
68e52e7ec8f296d70cd8b2bd,Пържени панцероти със зеленчукова супа паста маслиново масло лук чесън морков целина зелен фасул вода сол боб доматен сос бял балсамов оцет босилек овче сирене,
68d543d31adf687315c6ccfd,шункови кашкавалки с бутер тесто бутер тесто яйца кашкавал шунка кисело мляко олио,
68d6c5cec55ae9b87e6e1d9d,"тарт със смокини, орехи и крема сирене брашно масло (студено) захар жълтък студена вода щипка сол крема сирене рикота мед яйце ванилия пресни смокини орехи мента мед",
68d543c31adf687315c6cbe6,салата с червено цвекло и тиква тиква цвекло сирене дунавия тиквени семки солна вкус черен пиперна вкус зехтин ябълков оцет чесън прясна мента солна вкус,
68d6c5d1c55ae9b87e6e1ed6,сладки турски бухти (локма) брашно суха мая захар сол вода захар вода лимонов сок,
68d6c5f0c55ae9b87e6e52ca,животни от великденски яйца яйца домати зелен лук магданоз маслини краставици репички чери домати черен пипер,
68d6c5f1c55ae9b87e6e5369,запеканка със спанак и тиквички печурки тиквички спанак чесън цедено кисело мляко сирене яйца кашкавал сол черен пипер олио,
68d5439c1adf687315c6c936,наденица с боб и барбекю сос македонска наденица кен сварен зрял боб барбекю сос кетчуп кафява захар горчица чесън на прах сух магданоз чили,
